date,util,kind,scenario
2024-11-19,0.7612150439098571,comm,S1_fb1p5
2024-11-20,0.7606767804768664,comm,S1_fb1p5
2024-11-21,0.7653496613795877,comm,S1_fb1p5
2024-11-22,0.7723008790035331,comm,S1_fb1p5
2024-11-25,0.8720363270885138,comm,S1_fb1p5
2024-11-26,0.867887135137122,comm,S1_fb1p5
2024-11-27,0.8691601254820478,comm,S1_fb1p5
2024-11-28,0.8700302007882901,comm,S1_fb1p5
2024-11-29,0.8735640328891842,comm,S1_fb1p5
2024-12-30,0.7144296779548596,comm,S1_fb1p5
2024-12-31,0.7055944666656719,comm,S1_fb1p5
2025-01-02,0.6998765673342761,comm,S1_fb1p5
2025-01-03,0.6862945110805215,comm,S1_fb1p5
2025-01-06,0.7369037581510967,comm,S1_fb1p5
2025-01-07,0.7352397533886633,comm,S1_fb1p5
2025-01-08,0.7194217393387504,comm,S1_fb1p5
2025-01-09,0.7224321698862852,comm,S1_fb1p5
2025-01-10,0.733396664845397,comm,S1_fb1p5
2025-01-20,0.698503000684787,comm,S1_fb1p5
2025-01-21,0.699626895614909,comm,S1_fb1p5
2025-01-22,0.6867561357488361,comm,S1_fb1p5
2025-01-23,0.6932881857936085,comm,S1_fb1p5
2025-01-24,0.6967463903732696,comm,S1_fb1p5
2025-01-27,0.9309303397770207,comm,S1_fb1p5
2025-02-05,0.9000742392621295,comm,S1_fb1p5
2025-02-06,0.8927159593297016,comm,S1_fb1p5
2025-02-07,0.8938383313879011,comm,S1_fb1p5
2025-02-10,0.964432309090653,comm,S1_fb1p5
2025-02-11,0.9672294077085647,comm,S1_fb1p5
2025-02-12,0.9698053043559592,comm,S1_fb1p5
2025-02-13,0.9712065790591079,comm,S1_fb1p5
2025-02-14,0.978229275893719,comm,S1_fb1p5
2025-02-17,0.9771143148897197,comm,S1_fb1p5
2025-02-18,0.9959413855288395,comm,S1_fb1p5
2025-02-19,0.968444443709823,comm,S1_fb1p5
2025-02-20,0.9688316100508215,comm,S1_fb1p5
2025-02-21,0.9703796121983924,comm,S1_fb1p5
2025-02-24,0.9868682401743187,comm,S1_fb1p5
2025-02-25,0.982268194992039,comm,S1_fb1p5
2025-02-26,0.9727868412229715,comm,S1_fb1p5
2025-02-27,0.9739199011621399,comm,S1_fb1p5
2025-02-28,0.9649178026579263,comm,S1_fb1p5
2025-03-03,0.9807928852208619,comm,S1_fb1p5
2025-03-04,0.9802884507803635,comm,S1_fb1p5
2025-03-05,0.9753356718920764,comm,S1_fb1p5
2025-03-06,0.9512513559652288,comm,S1_fb1p5
2025-03-07,0.9474779277664445,comm,S1_fb1p5
2025-03-10,0.9680028360478856,comm,S1_fb1p5
2025-03-11,0.9712946535779123,comm,S1_fb1p5
2025-03-12,0.9663175543354057,comm,S1_fb1p5
2025-03-13,0.9707958554090561,comm,S1_fb1p5
2025-03-14,0.9851761648940128,comm,S1_fb1p5
2025-03-17,0.9709084678589794,comm,S1_fb1p5
2025-03-18,0.960968135909002,comm,S1_fb1p5
2025-03-19,0.9580338695903264,comm,S1_fb1p5
2025-03-20,0.947519831779836,comm,S1_fb1p5
2025-03-21,0.9489522640457337,comm,S1_fb1p5
2025-03-24,0.9746344382203597,comm,S1_fb1p5
2025-03-25,0.9818366983655173,comm,S1_fb1p5
2025-03-26,0.9737851615379096,comm,S1_fb1p5
2025-03-27,0.964007392699404,comm,S1_fb1p5
2025-03-28,0.9762674934501763,comm,S1_fb1p5
2025-03-31,0.9554199344437587,comm,S1_fb1p5
2025-04-01,0.9457328339062885,comm,S1_fb1p5
2025-04-02,0.9565769582298138,comm,S1_fb1p5
2025-04-03,0.9430571859947143,comm,S1_fb1p5
2025-04-07,0.8834027221868707,comm,S1_fb1p5
2025-04-08,0.88231522569595,comm,S1_fb1p5
2025-04-09,0.9341037664971505,comm,S1_fb1p5
2025-04-10,0.9486065021875952,comm,S1_fb1p5
2025-04-11,0.9734495536292208,comm,S1_fb1p5
2025-04-14,0.729186375628852,comm,S1_fb1p5
2025-04-15,0.7448304626902157,comm,S1_fb1p5
2025-04-16,0.7357502076502327,comm,S1_fb1p5
2025-04-17,0.7322662503287284,comm,S1_fb1p5
2025-04-18,0.7230533320412801,comm,S1_fb1p5
2025-04-24,0.6539660640013154,comm,S1_fb1p5
2025-04-25,0.6502024508952823,comm,S1_fb1p5
2025-05-13,0.6659414325163295,comm,S1_fb1p5
2025-05-14,0.6824798057175916,comm,S1_fb1p5
2025-05-15,0.6907751856876957,comm,S1_fb1p5
2025-06-17,0.6539265763433402,comm,S1_fb1p5
2025-06-18,0.6574649725022098,comm,S1_fb1p5
2025-06-19,0.6605505514400251,comm,S1_fb1p5
2025-06-20,0.6778388762807865,comm,S1_fb1p5
2025-06-23,0.6993754701903682,comm,S1_fb1p5
2025-06-24,0.7012974834761314,comm,S1_fb1p5
2025-06-25,0.7051748208737402,comm,S1_fb1p5
2025-06-26,0.7102230989533972,comm,S1_fb1p5
2025-06-27,0.7154195192487978,comm,S1_fb1p5
2025-06-30,0.9907563824448358,comm,S1_fb1p5
2025-07-01,0.9525536066815895,comm,S1_fb1p5
2025-07-02,0.9661930699567378,comm,S1_fb1p5
2025-07-03,0.9836802382981918,comm,S1_fb1p5
2025-07-04,0.9807971705526737,comm,S1_fb1p5
2025-07-07,0.9331301480312714,comm,S1_fb1p5
2025-07-08,0.9273512519534878,comm,S1_fb1p5
2025-07-09,0.9289751470269149,comm,S1_fb1p5
2025-07-10,0.9307770792467221,comm,S1_fb1p5
2025-07-11,0.936175367145002,comm,S1_fb1p5
2025-07-14,0.9391939973136986,comm,S1_fb1p5
2025-07-15,0.937645459050069,comm,S1_fb1p5
2025-07-16,0.9282181929701847,comm,S1_fb1p5
2025-07-17,0.9260674797611055,comm,S1_fb1p5
2025-07-18,0.9183851095925054,comm,S1_fb1p5
2025-07-21,0.9860158046776674,comm,S1_fb1p5
2025-07-22,0.9859951934839044,comm,S1_fb1p5
2025-07-23,0.9692209979754398,comm,S1_fb1p5
2025-07-24,0.9920154093253033,comm,S1_fb1p5
2025-07-25,0.9898176126014683,comm,S1_fb1p5
2025-07-28,0.9829093296402042,comm,S1_fb1p5
2025-07-29,0.9683392140818605,comm,S1_fb1p5
2025-07-30,0.9791158448528332,comm,S1_fb1p5
2025-07-31,0.9739210590385415,comm,S1_fb1p5
2025-08-01,0.9761608773544898,comm,S1_fb1p5
2025-08-04,0.9741013409383152,comm,S1_fb1p5
2025-08-05,0.9527507432109232,comm,S1_fb1p5
2025-08-06,0.9428622895580836,comm,S1_fb1p5
2025-08-07,0.9377561833378744,comm,S1_fb1p5
2025-08-08,0.9349751205157577,comm,S1_fb1p5
2025-08-18,0.9705538034471667,comm,S1_fb1p5
2025-08-19,0.9672213943305165,comm,S1_fb1p5
2025-08-20,0.9848847753446252,comm,S1_fb1p5
2025-08-21,0.9628298159025667,comm,S1_fb1p5
2025-08-22,0.9556871400146068,comm,S1_fb1p5
2025-08-25,0.9674986110421382,comm,S1_fb1p5
2025-08-26,0.9624150885631896,comm,S1_fb1p5
2025-08-27,0.9485976176135601,comm,S1_fb1p5
2025-08-28,0.9466248923672446,comm,S1_fb1p5
2025-08-29,0.9466336736760282,comm,S1_fb1p5
2025-09-02,0.6523169171882081,comm,S1_fb1p5
2025-09-03,0.659550997664546,comm,S1_fb1p5
2025-09-04,0.6617320879541116,comm,S1_fb1p5
2025-09-05,0.6702196976331621,comm,S1_fb1p5
2025-09-08,0.9870226437588279,comm,S1_fb1p5
2025-09-09,0.9795804879090056,comm,S1_fb1p5
2025-09-10,0.9638997366851134,comm,S1_fb1p5
2025-09-11,0.964948325247739,comm,S1_fb1p5
2025-09-12,0.9655109368248079,comm,S1_fb1p5
