date,util,kind,scenario
2015-01-19,1.163401686277798,comm,S2_fb2p0
2015-01-20,1.1523736419179778,comm,S2_fb2p0
2015-01-21,1.156143294054643,comm,S2_fb2p0
2015-01-22,1.161905490139787,comm,S2_fb2p0
2015-01-23,1.159615776309583,comm,S2_fb2p0
2015-01-26,1.1436411136942193,comm,S2_fb2p0
2015-01-27,1.1492575043908257,comm,S2_fb2p0
2015-01-28,1.226966949445746,comm,S2_fb2p0
2015-01-29,1.2433911449703734,comm,S2_fb2p0
2015-01-30,1.2287829978596834,comm,S2_fb2p0
2015-02-02,1.2374365122395286,comm,S2_fb2p0
2015-02-03,1.2745870874201097,comm,S2_fb2p0
2015-02-04,1.3032916996624349,comm,S2_fb2p0
2015-02-05,1.2931274835906506,comm,S2_fb2p0
2015-02-06,1.336441623763078,comm,S2_fb2p0
2015-02-09,1.2271036542355875,comm,S2_fb2p0
2015-02-10,1.2166134414741996,comm,S2_fb2p0
2015-02-11,1.197682417824646,comm,S2_fb2p0
2015-02-12,1.1890450630643352,comm,S2_fb2p0
2015-02-13,1.2256716375067773,comm,S2_fb2p0
2015-02-16,1.2656949558291521,comm,S2_fb2p0
2015-02-17,1.2553851108701475,comm,S2_fb2p0
2015-02-25,1.2371471460563073,comm,S2_fb2p0
2015-02-26,1.2565708861316973,comm,S2_fb2p0
2015-02-27,1.2586636222361336,comm,S2_fb2p0
2015-03-02,1.263545868686268,comm,S2_fb2p0
2015-03-03,1.283032365877276,comm,S2_fb2p0
2015-03-04,1.2399332314012428,comm,S2_fb2p0
2015-03-05,1.2336217681828028,comm,S2_fb2p0
2015-03-06,1.2443547175594616,comm,S2_fb2p0
2015-03-09,1.1470213384996755,comm,S2_fb2p0
2015-03-10,1.1803782346492846,comm,S2_fb2p0
2015-03-11,1.1575412357097161,comm,S2_fb2p0
2015-03-12,1.1873855939552327,comm,S2_fb2p0
2015-03-13,1.215969515391738,comm,S2_fb2p0
2015-03-16,1.1813954085150948,comm,S2_fb2p0
2015-03-17,1.1929236497370268,comm,S2_fb2p0
2015-03-18,1.1806132242243028,comm,S2_fb2p0
2015-03-19,1.211591456886788,comm,S2_fb2p0
2015-03-20,1.23344706374604,comm,S2_fb2p0
2015-03-23,1.1651026229726047,comm,S2_fb2p0
2015-03-24,1.2619793503554808,comm,S2_fb2p0
2015-03-25,1.2525205686825511,comm,S2_fb2p0
2015-03-26,1.2453414312088733,comm,S2_fb2p0
2015-03-27,1.2200185352250832,comm,S2_fb2p0
2015-03-30,1.1419792698095295,comm,S2_fb2p0
2015-03-31,1.1372480089336297,comm,S2_fb2p0
2015-04-01,1.1204951854060665,comm,S2_fb2p0
2015-04-02,1.1094460193616131,comm,S2_fb2p0
2015-04-03,1.1054254270189605,comm,S2_fb2p0
2015-04-07,1.191878430394524,comm,S2_fb2p0
2015-04-08,1.1755955754724436,comm,S2_fb2p0
2015-04-09,1.1687938911010511,comm,S2_fb2p0
2015-04-10,1.1490954508457307,comm,S2_fb2p0
2015-04-13,1.1778380752868245,comm,S2_fb2p0
2015-04-14,1.1791214175926437,comm,S2_fb2p0
2015-04-15,1.1930764305600794,comm,S2_fb2p0
2015-04-16,1.2136156236639732,comm,S2_fb2p0
2015-04-17,1.223241907998927,comm,S2_fb2p0
2015-04-20,1.2313366715125311,comm,S2_fb2p0
2015-04-21,1.247228768949894,comm,S2_fb2p0
2015-04-22,1.2796986458227722,comm,S2_fb2p0
2015-04-23,1.3037771928137374,comm,S2_fb2p0
2015-04-24,1.3257291050512159,comm,S2_fb2p0
2015-04-27,1.35666998873679,comm,S2_fb2p0
2015-04-28,1.3476999271078451,comm,S2_fb2p0
2015-04-29,1.265231652573159,comm,S2_fb2p0
2015-04-30,1.2683072746853579,comm,S2_fb2p0
2015-05-04,1.3114788585355628,comm,S2_fb2p0
2015-05-05,1.3302298476061474,comm,S2_fb2p0
2015-05-06,1.3359141287323966,comm,S2_fb2p0
2015-05-07,1.268831825098083,comm,S2_fb2p0
2015-05-08,1.2597095607983964,comm,S2_fb2p0
2015-05-11,1.289304031694409,comm,S2_fb2p0
2015-05-12,1.2724002909108951,comm,S2_fb2p0
2015-05-13,1.2642711247733098,comm,S2_fb2p0
2015-05-14,1.23407776877829,comm,S2_fb2p0
2015-05-15,1.2391894744203376,comm,S2_fb2p0
2015-05-18,1.2490292728981225,comm,S2_fb2p0
2015-05-19,1.2214583496071703,comm,S2_fb2p0
